Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,Field 14,Value 14,Units 14,Field 15,Value 15,Units 15,Field 16,Value 16,Units 16,Field 17,Value 17,Units 17,Field 18,Value 18,Units 18,Field 19,Value 19,Units 19,Field 20,Value 20,Units 20,Field 21,Value 21,Units 21,Field 22,Value 22,Units 22,Field 23,Value 23,Units 23,Field 24,Value 24,Units 24,Field 25,Value 25,Units 25,Field 26,Value 26,Units 26,Field 27,Value 27,Units 27,Field 28,Value 28,Units 28,Field 29,Value 29,Units 29,Field 30,Value 30,Units 30,Field 31,Value 31,Units 31,Field 32,Value 32,Units 32,
Data,5,record,timestamp,648911438,s,position_lat,464715700,semicircles,position_long,-919208042,semicircles,distance,76353.71,m,altitude,56.799999999999955,m,speed,10.482,m/s,power,702,watts,cadence,109,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911439,s,position_lat,464714994,semicircles,position_long,-919208943,semicircles,distance,76362.91,m,altitude,56.799999999999955,m,speed,8.88,m/s,power,702,watts,cadence,109,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911440,s,position_lat,464714321,semicircles,position_long,-919209826,semicircles,distance,76371.79,m,altitude,57.0,m,speed,8.43,m/s,power,585,watts,cadence,107,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911441,s,position_lat,464713651,semicircles,position_long,-919210887,semicircles,distance,76381.65,m,altitude,57.0,m,speed,9.224,m/s,power,681,watts,cadence,107,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911442,s,position_lat,464713447,semicircles,position_long,-919213381,semicircles,distance,76398.98,m,altitude,57.200000000000045,m,speed,10.552,m/s,power,516,watts,cadence,104,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911443,s,position_lat,464712897,semicircles,position_long,-919215868,semicircles,distance,76417.72,m,altitude,57.200000000000045,m,speed,11.27,m/s,power,343,watts,cadence,103,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911444,s,position_lat,464712784,semicircles,position_long,-919217275,semicircles,distance,76428.0,m,altitude,57.200000000000045,m,speed,10.81,m/s,power,428,watts,cadence,101,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911445,s,position_lat,464712678,semicircles,position_long,-919218503,semicircles,distance,76436.97,m,altitude,57.39999999999998,m,speed,9.928,m/s,power,495,watts,cadence,109,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911446,s,position_lat,464712441,semicircles,position_long,-919219848,semicircles,distance,76446.92,m,altitude,57.799999999999955,m,speed,9.952,m/s,power,401,watts,cadence,110,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911447,s,position_lat,464712398,semicircles,position_long,-919221282,semicircles,distance,76457.34,m,altitude,58.0,m,speed,10.322,m/s,power,398,watts,cadence,108,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911448,s,position_lat,464712922,semicircles,position_long,-919222696,semicircles,distance,76468.46,m,altitude,58.200000000000045,m,speed,10.558,m/s,power,466,watts,cadence,106,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911449,s,position_lat,464712981,semicircles,position_long,-919223816,semicircles,distance,76476.25,m,altitude,58.39999999999998,m,speed,9.765,m/s,power,466,watts,cadence,106,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911450,s,position_lat,464713402,semicircles,position_long,-919225021,semicircles,distance,76485.83,m,altitude,58.60000000000002,m,speed,9.314,m/s,power,495,watts,cadence,104,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911451,s,position_lat,464713908,semicircles,position_long,-919226039,semicircles,distance,76494.58,m,altitude,59.0,m,speed,8.891,m/s,power,547,watts,cadence,104,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911452,s,position_lat,464714440,semicircles,position_long,-919227330,semicircles,distance,76505.19,m,altitude,59.39999999999998,m,speed,9.19,m/s,power,547,watts,cadence,104,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911453,s,position_lat,464714622,semicircles,position_long,-919228833,semicircles,distance,76516.21,m,altitude,59.60000000000002,m,speed,9.81,m/s,power,633,watts,cadence,105,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911454,s,position_lat,464714762,semicircles,position_long,-919230195,semicircles,distance,76526.18,m,altitude,59.799999999999955,m,speed,9.118,m/s,power,663,watts,cadence,107,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911455,s,position_lat,464714630,semicircles,position_long,-919231568,semicircles,distance,76536.19,m,altitude,60.39999999999998,m,speed,9.481,m/s,power,570,watts,cadence,108,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911456,s,position_lat,464714384,semicircles,position_long,-919233270,semicircles,distance,76548.76,m,altitude,60.799999999999955,m,speed,10.924,m/s,power,260,watts,cadence,111,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911457,s,position_lat,464714111,semicircles,position_long,-919234897,semicircles,distance,76560.83,m,altitude,61.0,m,speed,11.287,m/s,power,241,watts,cadence,111,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911458,s,position_lat,464713750,semicircles,position_long,-919236434,semicircles,distance,76572.48,m,altitude,61.39999999999998,m,speed,10.439,m/s,power,322,watts,cadence,112,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911459,s,position_lat,464712793,semicircles,position_long,-919238238,semicircles,distance,76588.22,m,altitude,61.799999999999955,m,speed,11.436,m/s,power,424,watts,cadence,113,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911460,s,position_lat,464712133,semicircles,position_long,-919239538,semicircles,distance,76599.48,m,altitude,62.0,m,speed,10.707,m/s,power,424,watts,cadence,113,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911461,s,position_lat,464711449,semicircles,position_long,-919240540,semicircles,distance,76609.11,m,altitude,62.200000000000045,m,speed,9.389,m/s,power,558,watts,cadence,115,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911462,s,position_lat,464710622,semicircles,position_long,-919241116,semicircles,distance,76617.57,m,altitude,62.39999999999998,m,speed,8.039,m/s,power,28,watts,cadence,49,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911463,s,position_lat,464709491,semicircles,position_long,-919241282,semicircles,distance,76627.94,m,altitude,62.60000000000002,m,speed,7.836,m/s,power,607,watts,cadence,114,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911464,s,position_lat,464708732,semicircles,position_long,-919241054,semicircles,distance,76635.01,m,altitude,62.799999999999955,m,speed,6.723,m/s,power,417,watts,cadence,115,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911465,s,position_lat,464707715,semicircles,position_long,-919241516,semicircles,distance,76644.42,m,altitude,63.0,m,speed,7.586,m/s,power,570,watts,cadence,116,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911466,s,position_lat,464706510,semicircles,position_long,-919241030,semicircles,distance,76656.04,m,altitude,63.39999999999998,m,speed,8.74,m/s,power,552,watts,cadence,116,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911467,s,position_lat,464705587,semicircles,position_long,-919240465,semicircles,distance,76665.4,m,altitude,63.799999999999955,m,speed,7.815,m/s,power,697,watts,cadence,116,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911468,s,position_lat,464704437,semicircles,position_long,-919239851,semicircles,distance,76676.91,m,altitude,64.0,m,speed,9.628,m/s,power,794,watts,cadence,119,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911469,s,position_lat,464703189,semicircles,position_long,-919239333,semicircles,distance,76689.11,m,altitude,64.39999999999998,m,speed,10.344,m/s,power,663,watts,cadence,120,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911471,s,position_lat,464700883,semicircles,position_long,-919238697,semicircles,distance,76711.05,m,altitude,64.60000000000002,m,speed,11.104,m/s,power,437,watts,cadence,118,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911471,s,position_lat,464700675,semicircles,position_long,-919238632,semicircles,distance,76713.04,m,altitude,64.79999999999995,m,speed,11.104,m/s,power,437,watts,cadence,118,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911472,s,position_lat,464699263,semicircles,position_long,-919238766,semicircles,distance,76726.2,m,altitude,65.20000000000005,m,speed,11.259,m/s,power,457,watts,cadence,117,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911473,s,position_lat,464698117,semicircles,position_long,-919239192,semicircles,distance,76737.3,m,altitude,65.60000000000002,m,speed,10.643,m/s,power,325,watts,cadence,111,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911474,s,position_lat,464697037,semicircles,position_long,-919239676,semicircles,distance,76747.94,m,altitude,66.0,m,speed,10.503,m/s,power,402,watts,cadence,106,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911475,s,position_lat,464696057,semicircles,position_long,-919240591,semicircles,distance,76759.21,m,altitude,66.20000000000005,m,speed,10.514,m/s,power,402,watts,cadence,106,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911476,s,position_lat,464695383,semicircles,position_long,-919241458,semicircles,distance,76768.0,m,altitude,66.60000000000002,m,speed,9.679,m/s,power,63,watts,cadence,97,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911477,s,position_lat,464694746,semicircles,position_long,-919242303,semicircles,distance,76776.44,m,altitude,67.20000000000005,m,speed,8.429,m/s,power,63,watts,cadence,93,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911478,s,position_lat,464694034,semicircles,position_long,-919243080,semicircles,distance,76785.15,m,altitude,67.60000000000002,m,speed,8.058,m/s,power,49,watts,cadence,89,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911479,s,position_lat,464693157,semicircles,position_long,-919243707,semicircles,distance,76794.5,m,altitude,68.0,m,speed,8.531,m/s,power,49,watts,cadence,89,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911480,s,position_lat,464692388,semicircles,position_long,-919244024,semicircles,distance,76801.98,m,altitude,68.39999999999998,m,speed,7.513,m/s,power,49,watts,cadence,89,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911481,s,position_lat,464691344,semicircles,position_long,-919244230,semicircles,distance,76811.78,m,altitude,68.79999999999995,m,speed,8.452,m/s,power,0,watts,cadence,0,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911482,s,position_lat,464690251,semicircles,position_long,-919244057,semicircles,distance,76821.98,m,altitude,69.0,m,speed,9.482,m/s,power,0,watts,cadence,0,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911483,s,position_lat,464689188,semicircles,position_long,-919243745,semicircles,distance,76832.13,m,altitude,69.39999999999998,m,speed,9.328,m/s,power,0,watts,cadence,0,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911484,s,position_lat,464688031,semicircles,position_long,-919243137,semicircles,distance,76843.76,m,altitude,69.60000000000002,m,speed,9.757,m/s,power,0,watts,cadence,0,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911485,s,position_lat,464686955,semicircles,position_long,-919242206,semicircles,distance,76855.83,m,altitude,69.79999999999995,m,speed,10.279,m/s,power,0,watts,cadence,0,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911486,s,position_lat,464686012,semicircles,position_long,-919241168,semicircles,distance,76867.39,m,altitude,70.0,m,speed,10.171,m/s,power,0,watts,cadence,0,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911487,s,position_lat,464685302,semicircles,position_long,-919239631,semicircles,distance,76880.36,m,altitude,70.20000000000005,m,speed,11.031,m/s,power,0,watts,cadence,0,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911488,s,position_lat,464684757,semicircles,position_long,-919238102,semicircles,distance,76892.57,m,altitude,70.39999999999998,m,speed,10.774,m/s,power,0,watts,cadence,0,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911489,s,position_lat,464684528,semicircles,position_long,-919236564,semicircles,distance,76903.94,m,altitude,70.39999999999998,m,speed,11.16,m/s,power,0,watts,cadence,0,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911490,s,position_lat,464684316,semicircles,position_long,-919235156,semicircles,distance,76914.31,m,altitude,70.39999999999998,m,speed,11.156,m/s,power,0,watts,cadence,0,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911491,s,position_lat,464684145,semicircles,position_long,-919233724,semicircles,distance,76924.8,m,altitude,70.20000000000005,m,speed,10.984,m/s,power,0,watts,cadence,0,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911492,s,position_lat,464684260,semicircles,position_long,-919232328,semicircles,distance,76935.01,m,altitude,70.20000000000005,m,speed,11.111,m/s,power,0,watts,cadence,0,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911493,s,position_lat,464684307,semicircles,position_long,-919231044,semicircles,distance,76944.29,m,altitude,70.0,m,speed,10.422,m/s,power,0,watts,cadence,0,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911494,s,position_lat,464684838,semicircles,position_long,-919229742,semicircles,distance,76954.9,m,altitude,69.79999999999995,m,speed,10.438,m/s,power,0,watts,cadence,0,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911495,s,position_lat,464685529,semicircles,position_long,-919228608,semicircles,distance,76965.29,m,altitude,69.60000000000002,m,speed,11.007,m/s,power,0,watts,cadence,0,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911496,s,position_lat,464686182,semicircles,position_long,-919227545,semicircles,distance,76975.08,m,altitude,69.20000000000005,m,speed,9.036,m/s,power,0,watts,cadence,0,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911497,s,position_lat,464686747,semicircles,position_long,-919226407,semicircles,distance,76984.88,m,altitude,69.0,m,speed,10.444,m/s,power,0,watts,cadence,0,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911498,s,position_lat,464687267,semicircles,position_long,-919225391,semicircles,distance,76993.69,m,altitude,68.79999999999995,m,speed,10.753,m/s,power,0,watts,cadence,0,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911499,s,position_lat,464687106,semicircles,position_long,-919224123,semicircles,distance,77001.28,m,altitude,68.79999999999995,m,speed,9.014,m/s,power,0,watts,cadence,0,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911500,s,position_lat,464686748,semicircles,position_long,-919222611,semicircles,distance,77012.15,m,altitude,68.60000000000002,m,speed,9.732,m/s,power,0,watts,cadence,0,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911501,s,position_lat,464686356,semicircles,position_long,-919221498,semicircles,distance,77020.96,m,altitude,68.39999999999998,m,speed,8.076,m/s,power,0,watts,cadence,0,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911502,s,position_lat,464686106,semicircles,position_long,-919220835,semicircles,distance,77026.26,m,altitude,68.39999999999998,m,speed,4.648,m/s,power,0,watts,cadence,0,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911503,s,position_lat,464685133,semicircles,position_long,-919220360,semicircles,distance,77035.9,m,altitude,68.20000000000005,m,speed,7.894,m/s,power,0,watts,cadence,0,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911504,s,position_lat,464684237,semicircles,position_long,-919220477,semicircles,distance,77044.21,m,altitude,68.0,m,speed,8.779,m/s,power,0,watts,cadence,0,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911505,s,position_lat,464682648,semicircles,position_long,-919221366,semicircles,distance,77059.72,m,altitude,68.0,m,speed,8.808,m/s,power,0,watts,cadence,0,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911506,s,position_lat,464681732,semicircles,position_long,-919221576,semicircles,distance,77068.38,m,altitude,68.0,m,speed,7.828,m/s,power,0,watts,cadence,0,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911507,s,position_lat,464680819,semicircles,position_long,-919221732,semicircles,distance,77076.95,m,altitude,67.79999999999995,m,speed,7.205,m/s,power,68,watts,cadence,80,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911508,s,position_lat,464679719,semicircles,position_long,-919221876,semicircles,distance,77087.24,m,altitude,67.79999999999995,m,speed,8.157,m/s,power,80,watts,cadence,74,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911509,s,position_lat,464678905,semicircles,position_long,-919222039,semicircles,distance,77094.9,m,altitude,67.79999999999995,m,speed,7.718,m/s,power,66,watts,cadence,74,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911510,s,position_lat,464677988,semicircles,position_long,-919222236,semicircles,distance,77103.55,m,altitude,67.60000000000002,m,speed,7.971,m/s,power,66,watts,cadence,74,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911511,s,position_lat,464677108,semicircles,position_long,-919222445,semicircles,distance,77111.87,m,altitude,67.60000000000002,m,speed,7.411,m/s,power,66,watts,cadence,74,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911512,s,position_lat,464676264,semicircles,position_long,-919222626,semicircles,distance,77119.83,m,altitude,67.60000000000002,m,speed,7.279,m/s,power,0,watts,cadence,0,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911513,s,position_lat,464675491,semicircles,position_long,-919222914,semicircles,distance,77127.31,m,altitude,67.60000000000002,m,speed,7.15,m/s,power,0,watts,cadence,0,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911514,s,position_lat,464674672,semicircles,position_long,-919223132,semicircles,distance,77135.07,m,altitude,67.60000000000002,m,speed,7.154,m/s,power,107,watts,cadence,71,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911515,s,position_lat,464673875,semicircles,position_long,-919223399,semicircles,distance,77142.72,m,altitude,67.39999999999998,m,speed,7.486,m/s,power,74,watts,cadence,72,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911516,s,position_lat,464673226,semicircles,position_long,-919223481,semicircles,distance,77148.77,m,altitude,67.39999999999998,m,speed,6.378,m/s,power,84,watts,cadence,72,rpm,temperature,29,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648911517,s,position_lat,464672487,semicircles,position_long,-919223542,semicircles,distance,77155.67,m,altitude,67.20000000000005,m,speed,6.954,m/s,power,147,watts,cadence,74,rpm,temperature,29,°C,,,,,,,,,,,,,
